,0,1,2
46,-0.17430692357776137,-0.31466428127268387,-0.3856160172449683
47,-0.17430591352419317,-0.31466327121911564,-0.3856150071914
48,-0.17430490347164518,-0.31466226116656776,-0.3856139971388521
49,-0.1743038934201174,-0.31466125111503995,-0.3856129870873242
50,-0.17430288336960995,-0.31466024106453233,-0.38561197703681677
51,-0.17430187332012256,-0.3146592310150449,-0.3856109669873293
52,-0.17430086327165537,-0.31465822096657786,-0.3856099569388622
53,-0.17429985322420838,-0.31465721091913085,-0.3856089468914151
54,-0.1742988431777816,-0.314656200872704,-0.3856079368449884
55,-0.17429783313237499,-0.31465519082729737,-0.38560692679958175
56,-0.17429682308798858,-0.3146541807829111,-0.3856059167551954
57,-0.17429581304462236,-0.31465317073954485,-0.3856049067118293
58,-0.17429480300227632,-0.31465216069719876,-0.38560389666948314
59,-0.17429379296095046,-0.3146511506558729,-0.3856028866281574
60,-0.17429278292064482,-0.31465014061556734,-0.38560187658785167
61,-0.17429177288135933,-0.3146491305762818,-0.38560086654856623
62,-0.174290762843094,-0.3146481205380165,-0.3855998565103009
63,-0.17428975280584888,-0.3146471105007715,-0.3855988464730558
64,-0.17428874276962406,-0.3146461004645465,-0.38559783643683077
65,-0.17428773273441928,-0.3146450904293417,-0.38559682640162607
66,-0.17428672270023465,-0.314644080395157,-0.3855958163674414
67,-0.17428571266707021,-0.3146430703619927,-0.385594806334277
68,-0.17428470263492593,-0.31464206032984837,-0.38559379630213264
69,-0.1742836926038018,-0.31464105029872425,-0.3855927862710086
70,-0.17428268257369783,-0.31464004026862025,-0.38559177624090457
71,-0.17428167254461405,-0.31463903023953654,-0.38559076621182087
72,-0.17428066251655042,-0.3146380202114729,-0.38558975618375735
73,-0.17427965248950691,-0.31463701018442936,-0.3855887461567138
74,-0.1742786424634836,-0.31463600015840604,-0.38558773613069053
75,-0.1742776324384804,-0.31463499013340296,-0.3855867261056873
76,-0.1742766224144974,-0.3146339801094199,-0.38558571608170433
77,-0.1742756123915345,-0.314632970086457,-0.38558470605874134
78,-0.1742746023695919,-0.3146319600645142,-0.3855836960367987
79,-0.17427359234866932,-0.31463095004359176,-0.38558268601587603
80,-0.17427258232876686,-0.31462994002368927,-0.3855816759959737
81,-0.17427157230988455,-0.3146289300048069,-0.3855806659770913
82,-0.17427056229202237,-0.3146279199869449,-0.3855796559592292
83,-0.17426955227518034,-0.3146269099701028,-0.38557864594238705
84,-0.17426854225935842,-0.31462589995428086,-0.38557763592656524
85,-0.17426753224455666,-0.31462488993947907,-0.38557662591176356
86,-0.17426652223077502,-0.3146238799256975,-0.38557561589798184
87,-0.17426551221801348,-0.314622869912936,-0.3855746058852204
88,-0.1742645022062721,-0.31462185990119457,-0.38557359587347895
89,-0.17426349219555082,-0.31462084989047323,-0.3855725858627577
90,-0.17426248218584967,-0.31461983988077225,-0.3855715758530565
91,-0.17426147217716864,-0.31461882987209117,-0.38557056584437555
92,-0.17426046216950786,-0.3146178198644302,-0.3855695558367146
93,-0.17425945216286703,-0.3146168098577894,-0.3855685458300739
94,-0.17425844215724634,-0.3146157998521688,-0.3855675358244531
95,-0.17425743215264577,-0.3146147898475682,-0.38556652581985257
96,-0.1742564221490653,-0.3146137798439877,-0.385565515816272
97,-0.17425541214650495,-0.3146127698414273,-0.38556450581371177
98,-0.17425440214496468,-0.31461175983988715,-0.3855634958121714
99,-0.17425339214444452,-0.314610749839367,-0.38556248581165137
